Score,Lineup,score2,vari
2.0,"['7', '4', '8', '11', '2', '10', '3', '13', '18']",3.5836891365171115,8.113190876373814
11.0,"['5', '4', '8', '12', '2', '11', '6', '10', '15']",3.9769872380814384,9.176705973049474
2.0,"['5', '4', '8', '1', '12', '3', '10', '7', '15']",3.6438764507414705,8.165019660275764
0.0,"['5', '7', '1', '8', '6', '2', '3', '10', '13']",3.4400322036567292,7.759812346572309
4.0,"['5', '4', '1', '8', '3', '6', '2', '10', '7']",3.7227195607925108,8.32844391170911
2.0,"['5', '4', '1', '8', '3', '6', '2', '10', '7']",3.7227195607925108,8.32844391170911
5.0,"['5', '4', '8', '1', '3', '11', '2', '10', '15']",3.957214576482265,8.956312085850389
5.0,"['5', '4', '8', '1', '12', '7', '6', '15', '13']",3.713558661763063,8.457476259254506
1.0,"['5', '4', '2', '1', '7', '6', '3', '10', '13']",3.5475983971574747,7.97471783162567
3.0,"['5', '4', '8', '1', '3', '11', '2', '10', '7']",3.7732942402029575,8.485544855118336
8.0,"['5', '4', '8', '1', '11', '3', '7', '10', '13']",3.727112432974051,8.455203930950054
10.0,"['5', '4', '8', '1', '3', '6', '7', '10', '12']",3.637828875359933,8.150944997232479
2.0,"['5', '4', '8', '1', '3', '11', '10', '15', '13']",3.9030127490016873,8.901396681966432
7.0,"['5', '4', '8', '1', '11', '12', '6', '18', '7']",3.6661406548078994,8.299003475702165
4.0,"['5', '4', '8', '1', '3', '6', '10', '12', '7']",3.636848995662908,8.14227500528615
9.0,"['5', '4', '8', '1', '3', '11', '20', '10', '18']",3.6388436848277634,8.274892320519312
7.0,"['5', '4', '3', '1', '6', '8', '11', '15', '7']",3.9678799754013436,8.891084983033538
6.0,"['5', '4', '12', '1', '11', '6', '18', '10', '15']",3.7393670315791647,8.471862743217807
4.0,"['5', '8', '1', '3', '11', '20', '10', '12', '7']",3.3824486589818425,7.616274030601396
2.0,"['5', '4', '3', '8', '20', '11', '10', '15', '7']",3.8115715844833087,8.688801451578666
9.0,"['5', '4', '3', '1', '8', '6', '20', '10', '7']",3.6513779980378276,8.179667778857118
3.0,"['5', '4', '3', '1', '8', '11', '10', '12', '7']",3.655819868594022,8.199475300447695
0.0,"['5', '4', '3', '1', '8', '11', '6', '18', '15']",3.898580325369401,8.816124396986732
12.0,"['5', '4', '3', '1', '8', '6', '20', '14', '7']",4.006820540490451,8.917353203821282
4.0,"['14', '4', '3', '1', '11', '6', '18', '12', '7']",3.833003792979919,8.409888424171047
7.0,"['5', '4', '3', '1', '8', '14', '20', '10', '7']",3.9311626958473758,8.800413902847156
8.0,"['5', '4', '3', '1', '8', '11', '20', '10', '7']",3.6895716227837685,8.301771195720132
5.0,"['5', '4', '3', '1', '8', '20', '10', '14', '7']",3.9173349241016076,8.709339523780653
4.0,"['5', '4', '3', '14', '8', '11', '10', '12', '7']",4.050673511396669,9.012771965014842
4.0,"['5', '4', '3', '1', '8', '11', '10', '14', '7']",4.1292732306309885,9.168364439277426
4.0,"['8', '4', '3', '1', '11', '12', '18', '10', '15']",3.7024338574538564,8.282336236141242
3.0,"['8', '4', '3', '1', '14', '7', '12', '20', '15']",3.9445565159609806,8.774366374840659
4.0,"['5', '4', '3', '1', '8', '11', '10', '18', '7']",3.635531041582629,8.158197083193476
4.0,"['5', '4', '3', '1', '8', '14', '10', '12', '7']",3.897165311952496,8.696868639447407
4.0,"['5', '4', '3', '1', '8', '20', '11', '10', '15']",3.874041992224607,8.781850483084211
5.0,"['5', '4', '3', '1', '8', '14', '20', '10', '7']",3.9311626958473758,8.800413902847156
2.0,"['5', '4', '1', '3', '11', '10', '20', '15', '7']",3.710220318934408,8.318007051765779
2.0,"['5', '4', '1', '8', '10', '3', '14', '20', '7']",3.9198901175551284,8.7869772702533
0.0,"['8', '4', '1', '3', '14', '10', '20', '12', '7']",3.8267865933524727,8.468882926980971
3.0,"['5', '4', '1', '8', '14', '10', '11', '3', '15']",4.343210518570991,9.741266830106081
1.0,"['5', '4', '8', '14', '20', '11', '15', '18', '7']",4.144866393987112,9.426374145546578
13.0,"['5', '4', '1', '3', '11', '14', '10', '19', '7']",4.11850958296381,9.262213752941594
5.0,"['5', '4', '8', '1', '11', '3', '10', '20', '14']",4.128307903247797,9.293089802890652
3.0,"['5', '4', '6', '1', '14', '12', '19', '18', '15']",4.098607798511896,9.309788585578072
12.0,"['5', '6', '1', '8', '11', '14', '3', '10', '19']",4.2088461326599225,9.618264979888693
7.0,"['5', '4', '1', '8', '6', '14', '10', '19', '3']",4.263253210473079,9.67722806911394
4.0,"['8', '4', '20', '11', '3', '14', '10', '7', '19']",4.168669081980618,9.561681686625075
4.0,"['5', '4', '1', '8', '14', '11', '19', '7', '15']",4.429129649440869,10.0825128053261
