Score,Lineup,score2,vari
2.0,"['8', '2', '13', '3', '10', '12', '14', '6', '17']",5.378677588629521,13.50504682254076
5.0,"['8', '4', '2', '13', '10', '3', '6', '1', '7']",5.0114654114554495,12.091719091309912
5.0,"['8', '16', '2', '13', '10', '1', '6', '14', '7']",5.184591011317114,12.742524099482686
5.0,"['8', '4', '2', '13', '1', '3', '12', '14', '7']",4.997593987593576,12.162723705333594
4.0,"['8', '4', '2', '9', '13', '10', '1', '6', '7']",5.573352268543563,13.649900395349238
3.0,"['8', '4', '2', '16', '13', '10', '6', '7', '17']",5.545975373503069,13.9634377902169
0.0,"['8', '4', '2', '13', '3', '12', '1', '14', '6']",4.907883835319194,11.832160546737818
2.0,"['8', '4', '2', '13', '10', '5', '3', '1', '7']",5.214977173723365,12.711671207405065
3.0,"['8', '4', '2', '13', '10', '5', '7', '1', '6']",5.210893229982114,12.589426984755587
4.0,"['8', '4', '2', '13', '12', '3', '5', '1', '7']",4.947055416530556,11.943612271168547
3.0,"['8', '4', '2', '13', '10', '5', '7', '6', '17']",5.663879623768061,14.165505388964469
7.0,"['8', '4', '2', '10', '13', '6', '5', '1', '7']",5.198621158823851,12.648649621148628
6.0,"['8', '4', '10', '5', '16', '3', '6', '1', '7']",4.296273232029589,10.279918012984194
3.0,"['8', '4', '10', '13', '5', '16', '3', '1', '7']",5.070060052729499,12.339182341842932
6.0,"['8', '4', '2', '10', '1', '5', '6', '3', '12']",4.291562615766248,10.286548009740901
6.0,"['8', '4', '2', '10', '5', '6', '13', '7', '17']",5.599272410476189,14.026312544241186
9.0,"['8', '4', '2', '10', '5', '1', '6', '3', '7']",4.449600814455732,10.66366163925484
0.0,"['8', '4', '2', '10', '5', '9', '6', '1', '7']",4.960490931804647,12.098871869950528
0.0,"['8', '4', '2', '9', '10', '1', '5', '3', '7']",4.976638875062541,12.178603524639612
6.0,"['8', '9', '2', '4', '10', '1', '7', '5', '6']",4.972310787834483,12.057310148211183
11.0,"['8', '9', '2', '4', '10', '1', '7', '5', '6']",4.972310787834483,12.057310148211183
5.0,"['8', '10', '2', '4', '1', '7', '5', '3', '6']",4.459344258438821,10.686767641223458
8.0,"['3', '9', '4', '13', '10', '12', '6', '17', '20']",4.634429532973305,10.912069597642798
,[],0.0,0.0
,"['13', '16', '13', '16', '16', '7', '10', '19', '20']",4.682839541913927,11.158648646106027
