Score,Lineup,score2,vari
6.0,"['14', '10', '8', '5', '1', '9', '7', '13', '4']",4.075772900500201,9.492496990710222
3.0,"['2', '9', '5', '8', '11', '1', '12', '4', '16']",4.233817982430664,9.915921509711044
8.0,"['2', '9', '5', '8', '11', '7', '12', '4', '16']",4.274427952822773,10.08145380699029
4.0,"['14', '10', '8', '5', '1', '11', '7', '13', '16']",3.905684841349883,8.95548672804125
11.0,"['2', '9', '10', '8', '11', '5', '12', '16', '13']",4.578591005199194,10.79267578548604
2.0,"['9', '11', '10', '8', '7', '12', '15', '16', '13']",3.8281377249097357,8.58934178291502
1.0,"['14', '10', '11', '1', '7', '9', '15', '13', '16']",3.698643693053492,8.316540649684962
3.0,"['2', '9', '5', '8', '11', '1', '12', '16', '13']",4.127409618099162,9.579906663524543
1.0,"['2', '9', '5', '8', '11', '7', '12', '16', '13']",4.164112557895496,9.725812745357558
1.0,"['14', '10', '5', '1', '7', '11', '15', '13', '16']",3.5846744073938934,8.025118008985594
1.0,"['14', '10', '5', '1', '7', '8', '15', '13', '2']",4.021056219315764,9.328160207365645
2.0,"['2', '7', '5', '9', '10', '1', '16', '14', '13']",4.076220477645311,9.587819195326535
8.0,"['2', '10', '5', '8', '7', '1', '11', '22', '13']",4.384763950639253,10.490589801997324
2.0,"['9', '8', '10', '11', '5', '1', '7', '16', '22']",4.3081333147961836,10.223609002957428
3.0,"['14', '10', '5', '1', '7', '8', '22', '13', '11']",4.160794584065102,9.834643067255275
4.0,"['14', '10', '22', '5', '8', '7', '12', '13', '4']",3.9614458959676986,9.314945383797806
3.0,"['2', '8', '10', '9', '12', '1', '4', '25', '7']",3.772127047530267,8.625301985131463
4.0,"['2', '8', '5', '9', '12', '7', '4', '25', '30']",2.7065234457455847,5.49844168372117
4.0,"['2', '8', '10', '9', '1', '5', '4', '25', '7']",3.857668545313966,8.879696726782923
1.0,"['2', '9', '5', '1', '8', '7', '12', '25', '13']",3.4158093701054573,7.657660244147314
1.0,"['2', '3', '10', '9', '5', '8', '1', '4', '7']",4.49408793064632,10.761128809292341
6.0,"['2', '3', '10', '9', '5', '8', '1', '4', '7']",4.49408793064632,10.761128809292341
8.0,"['14', '3', '30', '10', '5', '1', '8', '7', '29']",2.427881206648283,4.836999199390655
5.0,"['2', '9', '10', '8', '5', '12', '3', '4', '30']",3.582582594329847,7.709679855783548
1.0,"['2', '3', '10', '9', '5', '8', '1', '4', '7']",4.49408793064632,10.761128809292341
1.0,"['2', '3', '10', '9', '5', '8', '1', '4', '7']",4.49408793064632,10.761128809292341
3.0,"['14', '3', '10', '1', '5', '7', '8', '19', '29']",3.3633086069575118,7.514735978162692
3.0,"['2', '3', '9', '1', '8', '5', '12', '19', '4']",3.94890607175322,9.1738987903575
2.0,"['2', '18', '1', '9', '8', '3', '12', '4', '26']",3.575753761966902,8.4617259980877
7.0,"['2', '18', '10', '9', '8', '1', '12', '4', '3']",4.265831305862959,10.214607212836
1.0,"['18', '9', '10', '8', '5', '12', '3', '26', '19']",3.80095994691415,8.81055734468126
0.0,"['2', '18', '10', '9', '8', '5', '1', '4', '3']",4.398542401096282,10.627576424492009
5.0,"['2', '18', '10', '9', '8', '5', '12', '26', '3']",4.2994675570547125,10.423866925926735
4.0,"['14', '3', '10', '1', '5', '19', '7', '26', '13']",3.2179114114831275,7.167323897336532
4.0,"['2', '9', '10', '8', '1', '26', '12', '18', '13']",3.841155558604404,8.955155793917818
3.0,"['2', '3', '10', '9', '8', '5', '1', '18', '13']",4.262007461528027,10.097210713161736
8.0,"['2', '3', '10', '9', '8', '5', '1', '18', '20']",4.0222235529745705,9.301218820245968
1.0,"['2', '3', '10', '9', '12', '5', '20', '18', '7']",3.988987922897303,9.342593274487497
3.0,"['14', '3', '10', '5', '1', '20', '19', '13', '7']",3.2023269277393873,7.007668111759823
8.0,"['14', '3', '10', '5', '1', '20', '19', '13', '7']",3.2023269277393873,7.007668111759823
4.0,"['14', '3', '10', '5', '1', '20', '19', '13', '7']",3.2023269277393873,7.007668111759823
6.0,"['14', '3', '10', '6', '1', '5', '20', '7', '13']",3.272626553937772,7.176536491349717
1.0,"['2', '3', '10', '9', '1', '11', '20', '18', '13']",3.7874881899787436,8.622259093132898
7.0,"['2', '3', '6', '9', '11', '5', '18', '12', '13']",4.002409042274047,9.294625725564096
3.0,"['2', '10', '9', '11', '1', '3', '4', '18', '13']",4.167729133598015,9.71410776548408
1.0,"['14', '3', '10', '6', '1', '5', '20', '13', '18']",3.2068178499945197,7.101779332123659
0.0,"['2', '3', '10', '9', '1', '11', '5', '4', '18']",4.489239067991632,10.770805332551987
0.0,"['14', '3', '10', '6', '1', '5', '13', '20', '11']",3.5225001295717124,7.709830635470574
8.0,"['2', '11', '10', '9', '12', '5', '4', '18', '3']",4.653961034840549,11.170804572472772
2.0,"['14', '3', '10', '6', '5', '7', '13', '20', '17']",3.0767168154465616,6.62654248382284
9.0,"['7', '10', '6', '5', '13', '9', '20', '17', '12']",3.190229514096597,6.904745720390373
9.0,"['11', '3', '10', '9', '5', '2', '17', '4', '7']",4.2788265385166975,10.016487173671411
6.0,"['11', '3', '10', '9', '2', '6', '12', '4', '7']",4.468745325164094,10.515885943358057
5.0,"['11', '3', '6', '9', '5', '2', '7', '4', '17']",3.83239741645098,8.795060816931995
1.0,"['11', '3', '10', '9', '2', '6', '12', '4', '7']",4.468745325164094,10.515885943358057
6.0,"['14', '3', '10', '6', '7', '1', '5', '20', '13']",3.2753653751561913,7.144246836699091
2.0,"['11', '3', '5', '8', '2', '6', '1', '4', '7']",4.019422197328634,9.384387029885314
5.0,"['11', '3', '8', '10', '9', '2', '7', '4', '12']",4.718671218291277,11.290838780251388
2.0,"['14', '3', '10', '6', '5', '1', '7', '11', '20']",3.6754609584554125,8.1889942033572
11.0,"['11', '3', '9', '8', '5', '2', '6', '1', '4']",4.340819555541828,10.22982205985766
