Score,Lineup,score2
1.0,"['5', '8', '3', '9', '10', '7', '24', '4', '18']",4.641123530340179
5.0,"['5', '8', '3', '11', '10', '7', '15', '4', '1']",4.809797275645401
1.0,"['5', '8', '3', '9', '4', '7', '17', '12', '18']",4.003137198416581
9.0,"['5', '8', '3', '9', '7', '4', '17', '1', '12']",4.119875457759348
5.0,"['5', '8', '3', '9', '7', '4', '17', '1', '12']",4.119875457759348
6.0,"['5', '8', '3', '9', '10', '4', '17', '12', '18']",4.027220833932967
0.0,"['5', '8', '3', '9', '10', '7', '17', '12', '18']",3.905133380506072
4.0,"['5', '8', '3', '17', '4', '7', '6', '12', '1']",3.76688508056271
4.0,"['5', '8', '3', '9', '10', '4', '17', '6', '1']",4.247096040690953
4.0,"['5', '8', '3', '9', '4', '7', '17', '1', '12']",4.132698764195311
6.0,"['5', '8', '3', '9', '4', '7', '17', '12', '18']",4.003137198416581
3.0,"['5', '3', '4', '9', '10', '11', '17', '6', '1']",3.465919908217436
6.0,"['5', '8', '4', '9', '23', '10', '20', '17', '12']",4.5392740252635795
5.0,"['5', '8', '23', '9', '4', '20', '17', '12', '6']",4.522886226811931
6.0,"['5', '8', '23', '3', '4', '20', '17', '12', '6']",4.625223915396093
5.0,"['5', '8', '23', '3', '9', '4', '17', '12', '18']",4.64955153433535
4.0,"['5', '8', '23', '3', '9', '20', '4', '12', '6']",5.095083112768643
3.0,"['5', '8', '23', '3', '9', '4', '1', '17', '12']",4.793375001077985
2.0,"['5', '8', '23', '3', '20', '4', '12', '11', '6']",5.052020211780447
2.0,"['5', '8', '23', '3', '9', '4', '20', '17', '12']",4.860996404091601
4.0,"['5', '8', '3', '9', '10', '4', '17', '6', '18']",4.117127209257211
3.0,"['5', '8', '3', '9', '4', '10', '22', '17', '1']",4.335383394228457
4.0,"['22', '8', '3', '20', '10', '11', '12', '6', '17']",3.912206379107972
0.0,"['22', '8', '3', '20', '4', '11', '12', '6', '17']",3.9926053352719237
8.0,"['5', '8', '3', '9', '22', '4', '12', '6', '1']",4.3705114540001375
7.0,"['5', '8', '3', '9', '22', '4', '12', '6', '18']",4.2373172565392965
6.0,"['5', '8', '3', '20', '9', '4', '22', '12', '6']",4.479152040515173
2.0,"['5', '8', '3', '9', '20', '4', '12', '6', '22']",4.529631296001295
1.0,"['5', '8', '3', '9', '4', '10', '12', '1', '6']",4.40470549148038
1.0,"['5', '8', '3', '20', '9', '4', '6', '12', '22']",4.5063032941721515
5.0,"['5', '8', '3', '11', '4', '10', '22', '6', '18']",4.4221483547091385
7.0,"['22', '8', '3', '20', '9', '11', '4', '6', '12']",4.4660820553019605
1.0,"['5', '8', '3', '20', '4', '10', '6', '12', '22']",4.326625059356349
6.0,"['5', '8', '3', '20', '4', '6', '12', '22', '17']",3.9757466417769205
2.0,"['5', '3', '20', '9', '10', '6', '12', '17', '22']",3.1547456107628524
6.0,"['5', '8', '3', '9', '22', '4', '6', '12', '18']",4.233793505255799
0.0,"['5', '8', '3', '20', '9', '6', '4', '17', '22']",4.358034539043349
5.0,"['22', '8', '3', '20', '4', '11', '12', '6', '17']",3.9926053352719237
5.0,"['5', '8', '3', '11', '12', '1', '6', '17', '22']",3.9976989474255697
2.0,"['5', '4', '20', '1', '10', '6', '12', '17', '22']",2.8215319288004705
,[],6.776111088613e-310
,"['15', '4', '5', '17', '15', '12', '13', '19', '17']",2.5833608839042355
